category,code,name,price,quantity
BOSCH ITEM,0986AB44078F8,KBX3041 PAD KIT SANTRO OLD,0.00,10.00
BOSCH ITEM,0986AB70324AR,KBX612 MINOR KIT W/C FRONT RTV,0.00,20.00
BOSCH ITEM,0986AB70364AR,KBX616 MINOR KIT RR TRAX,0.00,64.00
BOSCH ITEM,0986AB70404AR,KBX620 CSC REPAIR KIT TRAVELLER,0.00,-3.00
BOSCH ITEM,0986AB70414AR,TM041 MINOR KIT CSC MAX,0.00,5.00
BOSCH ITEM,0986AB70454AR,KBX 625 MINOR KIT W/C TEMPO TRAVEL,0.00,20.00
BOSCH ITEM,0986AB72594AR,KBX259 MINOR KIT TMC TATA407,0.00,8.00
BOSCH ITEM,0986AB72624AR,KBX262 MINOR KIT W/C.FRT(22.2mm)TATA407,0.00,6.00
BOSCH ITEM,0986AB72784AR,KBX278 BRAKE LINING,0.00,1.00
BOSCH ITEM,0986AB74354AR,KBX435 MAJOR KIT TMC TATA ACE,0.00,5.00
BOSCH ITEM,KBX4008T,MAJOR KIT DUAL BRAKE VALVE TATA,524.36,1.00
BOSCH ITEM,KBX4009T,MINOR KIT DUAL BRAKE VALVE TATA,358.10,2.00
BOSCH ITEM,KBX403,HAND CONTOR VALVE S-11,0.00,9.00
BOSCH ITEM,KBX411,KIT MASTER CYL. MAJOR INDICA,555.31,1.00
BOSCH ITEM,KBX413,KIT CALIPER MAJOR INDICA,280.77,1.00
BOSCH ITEM,KBX415,KIT LINED SHOE INDICA,188.13,2.00
BOSCH ITEM,KBX416,KIT WHEEL CYLINDER INDICA,27.10,4.00
BOSCH ITEM,KBX433,MAJOR KIT W/C TATA ACE,130.00,7.00
BOSCH ITEM,KBX435,MAJOR KIT TMC TATA ACE,168.00,3.00
BOSCH ITEM,KBX442T,SLACK ADJUSTER KIT (EQLNT) 1312/1613,101.25,5.00
BOSCH ITEM,KBX449T,SLACK ADJUSTER KIT (EQLNT) AL 2514/COMMET,60.11,5.00
BOSCH ITEM,KBX492,MINOR KIT CALIPER INDIGO,0.00,1.00
BOSCH ITEM,KBX497,MINOR KIT W/C INDIGO,0.00,2.00
BOSCH ITEM,KBX5004,Repair Kit Vaccum Seal Tavera,0.00,1.00
BOSCH ITEM,KBX505,BRAKE SHOE KIT KBX TYPE M.CAR,241.50,1.00
BOSCH ITEM,KBX506,MINOR REP KIT TMC FST PIAGGIO,178.50,1.00
BOSCH ITEM,KBX531,PAD KIT MARUTI 1000,365.00,1.00
BOSCH ITEM,KBX533,MINOR KIT W/C RR 1000/ESTEEM,21.00,22.00
BOSCH ITEM,KBX534,BRAKE SHOE KIT (KBX TYPE) 1000,300.00,1.00
BOSCH ITEM,KBX537,KIT SHOE HOLD DOWN,0.00,15.00
BOSCH ITEM,KBX544,MINOR KIT TMC MARUTI VAN,78.75,18.00
BOSCH ITEM,KBX558,MAJOR KIT TMC MARUTI ZEN,485.60,1.00
BOSCH ITEM,KBX569,MAJOR KIT TMC WAGON R/ALTO,346.50,4.00
BOSCH ITEM,KBX570,MINOR KIT W/C. WAGON R/ALTO,75.60,8.00
BOSCH ITEM,KBX586,MINOR KIT W/C REAR OMNI,0.00,3.00
BOSCH ITEM,KBX589,SHOE KIT OMNI,0.00,1.00
BOSCH ITEM,KBX6/2,REP KIT DF-1 ASHOK LEYLAND,0.00,3.00
BOSCH ITEM,KBX602,SEAL KIT TMC MAX,91.35,1.00
BOSCH ITEM,KBX610,MINOR KIT W/C RR MAX10,75.00,5.00
BOSCH ITEM,KBX612,MINOR KIT W/C FRT. TRAX,51.98,6.00
